time,gFx,gFy,gFz,TgF
40.486743394,-1.0168,-0.0157,0.3754,1.084
40.496733279,-1.0089,-0.0040,0.3676,1.074
40.50671624,-1.0051,0.0040,0.3911,1.079
40.521429779,-0.9464,-0.0117,0.4263,1.038
40.526928548,-0.8760,0.0274,0.4302,0.976
40.537037087,-0.8291,0.0861,0.4615,0.953
40.547400856,-0.7821,0.0547,0.4693,0.914
40.557218971,-0.6922,0.0547,0.4341,0.819
40.566972279,-0.6922,0.0392,0.4106,0.806
40.57749824,-0.6844,0.0312,0.3911,0.789
40.587496394,-0.6962,0.0469,0.4028,0.806
40.597427971,-0.7704,0.0626,0.3793,0.861
40.60766824,-0.7978,0.0587,0.3833,0.887
40.617890663,-0.8330,0.0899,0.3871,0.923
40.628132586,-0.8408,0.0626,0.3793,0.925
40.638047202,-0.9073,0.0547,0.4106,0.997
40.648682779,-0.9425,0.0392,0.4302,1.037
40.658077548,-0.9464,0.0352,0.4772,1.060
40.668773394,-0.9621,0.0117,0.5084,1.088
40.678960394,-0.9739,-0.0078,0.5124,1.100
40.689168433,-1.0089,-0.0235,0.5124,1.132
40.699228356,-1.0207,-0.0469,0.5006,1.138
40.708737933,-1.0168,-0.0626,0.4849,1.128
40.71933324,-1.0441,-0.0626,0.4575,1.142
40.730298625,-1.0246,-0.0392,0.4497,1.120
40.739472471,-0.9464,-0.0352,0.4497,1.048
40.749530548,-0.8682,-0.0235,0.4654,0.985
40.759459125,-0.8056,-0.0040,0.4615,0.928
40.769554125,-0.7626,0.0312,0.4693,0.896
40.781197779,-0.7352,0.0509,0.4927,0.887
40.78974974,-0.7626,0.0547,0.4889,0.908
40.800158048,-0.7274,0.0587,0.5084,0.889
40.81037724,-0.7782,0.0821,0.4927,0.925
40.820064202,-0.8134,0.0821,0.4849,0.951
40.830670202,-0.8565,0.0939,0.4693,0.981
40.840587163,-0.9269,0.0821,0.4654,1.040
40.850940702,-0.9190,0.0899,0.4615,1.032
40.861043894,-0.9659,0.0665,0.4380,1.063
40.870839086,-0.9425,0.0744,0.4302,1.039
40.881961817,-0.9582,0.0626,0.4223,1.049
40.891124548,-0.9699,0.0626,0.4302,1.063
